"","dataid","clusterid","block","Nhh","Nlt18","Ncomp","momage","momheight","momeduy","dadeduy","dadagri","landacre","hfias","hfiacat","tubewell","watmin","storewat","treatwat","latown","latslab","latseal","latfeces","potty","humfeces","humfecesch","hwsw","hwss","hwsws","roof","walls","floor","cement","elec","asset_radio","asset_tvbw","asset_tvcol","asset_refrig","asset_bike","asset_moto","asset_sewmach","asset_phone","asset_tv","asset_wardrobe","asset_table","asset_chair","asset_clock","asset_khat","asset_chouki","asset_mobile","n_asset_mobile","hwcat"
"2572","60908","609",42,9,6,16,42,NA,0,3,0,NA,12,"Moderately Food Insecure",1,2,1,0,1,1,0,1,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,NA
"2573","61001","610",42,4,1,22,25,165.6,9,10,1,0.4,7,"Moderately Food Insecure",0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1
"2574","61002","610",42,4,2,22,28,151.45,5,4,1,0.1,0,"Food Secure",0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,0,0,1
"2575","61003","610",42,5,3,14,26,152.55,0,5,1,0.05,8,"Moderately Food Insecure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
"2576","61004","610",42,3,1,30,25,143.85,5,0,0,0.09,0,"Food Secure",0,1,1,0,0,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,1,0
"2577","61005","610",42,4,2,9,22,NA,7,0,1,0.77,14,"Severely Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"2578","61006","610",42,7,2,10,18,147.6,10,9,0,0.3,0,"Food Secure",0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,4,1
"2579","61007","610",42,2,0,14,20,154.95,7,5,1,0.03,0,"Food Secure",0,1,1,0,0,0,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"2580","61008","610",42,4,2,10,28,147,8,0,1,0.08,6,"Moderately Food Insecure",0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,1,1
"2581","61101","611",42,6,4,6,27,151.2,0,2,1,0.1,6,"Mildly Food Insecure",1,0,0,0,1,0,NA,NA,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"2582","61102","611",42,6,1,23,25,156,5,2,1,0.1,0,"Food Secure",1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,1,2
"2583","61103","611",42,4,2,11,31,142.6,8,9,0,0.06,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2
"2584","61104","611",42,3,1,7,23,152.95,2,5,0,0.1,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1
"2585","61105","611",42,6,3,6,16,152,5,5,0,0.05,0,"Food Secure",1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,1
"2586","61106","611",42,3,1,19,34,151,1,9,1,0.3,0,"Food Secure",1,0,1,0,1,0,NA,NA,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,1,1,1,1
"2587","61107","611",42,4,1,4,18,156.35,2,0,0,0.01,0,"Food Secure",1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,NA
"2588","61201","612",42,6,4,16,34,158.2,2,1,0,0.4,1,"Mildly Food Insecure",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"2589","61202","612",42,3,0,18,28,155.5,3,1,0,0.02,9,"Severely Food Insecure",0,3,1,0,0,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,1,0
"2590","61203","612",42,4,2,24,25,152.95,9,9,0,0.06,3,"Mildly Food Insecure",0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,1,1
"2591","61204","612",42,6,2,16,18,149.7,10,9,0,0.2,0,"Food Secure",0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"2592","61205","612",42,5,1,5,21,163.4,7,7,1,0.25,0,"Food Secure",1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,2
"2593","61206","612",42,6,2,22,40,144.5,5,5,0,0.04,0,"Food Secure",1,1,0,0,1,1,NA,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,1,1
"2594","61207","612",42,3,1,3,24,152.2,5,5,1,0.08,3,"Mildly Food Insecure",1,1,1,0,0,1,NA,0,0,1,1,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,NA
"2595","61208","612",42,4,2,25,32,139.55,0,0,0,0.1,3,"Mildly Food Insecure",0,2,1,0,0,NA,NA,NA,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,2,1
"2596","61301","613",42,4,2,14,30,142.85,0,0,0,0.01,9,"Moderately Food Insecure",0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"2597","61302","613",42,4,2,8,28,149.2,8,9,0,0.05,0,"Food Secure",0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,2,1
"2598","61303","613",42,4,2,8,25,NA,0,0,1,0.03,2,"Mildly Food Insecure",0,4,1,0,0,0,NA,1,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,NA
"2599","61304","613",42,5,2,5,17,147.7,5,0,1,0.05,0,"Food Secure",0,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,0,0,NA
"2600","61305","613",42,3,1,5,25,153.2,4,5,1,0.04,4,"Moderately Food Insecure",0,1,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,NA
"2601","61306","613",42,5,3,5,17,153.7,7,4,1,0.1,7,"Moderately Food Insecure",0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,1,1,1,1,1
"2602","61307","613",42,3,1,9,25,148.25,0,0,0,0.01,2,"Mildly Food Insecure",0,0,1,0,0,1,NA,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,2,NA
"2603","61308","613",42,2,0,3,18,154.75,4,0,1,0.02,12,"Severely Food Insecure",0,0,0,0,0,0,NA,1,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,NA
"2604","61401","614",42,2,0,15,20,159.1,5,0,0,0.01,6,"Moderately Food Insecure",0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"2605","61402","614",42,4,1,10,22,149.65,10,16,0,0.1,0,"Food Secure",0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,2
"2606","61403","614",42,7,3,16,22,148.1,9,7,0,0.4,0,"Food Secure",0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,3,1
"2607","61404","614",42,3,0,17,23,159.9,7,5,0,0.01,0,"Food Secure",0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,2
"2608","61405","614",42,5,1,5,20,NA,8,0,1,0.17,0,"Food Secure",1,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"2609","61406","614",42,5,3,6,32,153.05,3,0,0,0.1,4,"Mildly Food Insecure",0,2,1,0,1,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,1,NA
"2610","61407","614",42,9,3,12,20,159.9,8,11,0,0.13,0,"Food Secure",0,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1
"2611","61408","614",42,3,3,12,19,153.85,5,0,0,0.04,0,"Food Secure",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,1,1,0,0,1
"2612","61501","615",42,3,1,28,25,148.15,8,0,0,0.1,1,"Food Secure",1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,2,1
"2613","61502","615",42,4,1,28,23,153.65,8,5,1,0.17,0,"Food Secure",1,1,1,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,1,0,1,1,1
"2614","61503","615",42,3,1,3,20,NA,5,0,0,0.09,0,"Food Secure",0,5,1,0,1,1,NA,0,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,2,NA
"2615","61504","615",42,5,2,27,26,150.65,0,0,0,0.13,14,"Severely Food Insecure",0,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,NA
"2616","61506","615",42,4,2,8,27,150.75,0,0,0,0.05,4,"Moderately Food Insecure",0,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,NA,0,1,1,1,0
"2617","61507","615",42,7,5,15,27,147.75,6,10,1,0.1,13,"Severely Food Insecure",0,1,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,1,1,NA
"2618","61508","615",42,4,5,15,22,NA,8,10,1,0.05,12,"Moderately Food Insecure",0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1
"2619","61601","616",43,7,3,15,30,147.95,5,0,1,0.1,0,"Food Secure",0,4,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,0,0,1
"2620","61602","616",43,5,3,15,34,149.7,0,2,0,0.3,0,"Food Secure",1,0,1,0,1,1,NA,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
"2621","61603","616",43,7,5,13,42,147.05,0,0,0,0.05,6,"Moderately Food Insecure",0,2,1,0,1,0,NA,NA,0,1,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,1,1,1,NA
"2622","61604","616",43,3,1,13,18,155.35,7,0,0,0.1,0,"Food Secure",0,15,1,0,0,0,0,NA,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,2,NA
"2623","61605","616",43,5,3,5,30,152.1,5,5,1,0.1,10,"Severely Food Insecure",1,5,1,0,1,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,NA
"2624","61606","616",43,5,1,5,23,156.85,6,5,0,0.25,0,"Food Secure",1,3,1,0,1,1,NA,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,NA,1,1,1,2,1
"2625","61608","616",43,8,5,8,34,NA,9,8,1,0.2,0,"Food Secure",0,5,1,0,1,0,NA,NA,0,1,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,NA
"2626","61701","617",43,4,2,14,34,153.3,10,10,0,0.07,0,"Food Secure",0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,2,2
"2627","61702","617",43,7,2,7,18,149.8,3,6,0,0.2,0,"Food Secure",0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,3,1
"2628","61703","617",43,9,4,14,25,149.45,6,4,0,0.33,0,"Food Secure",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,NA,1,1,1,2,1
"2629","61704","617",43,9,3,9,35,156.2,7,9,1,0.12,0,"Food Secure",0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,3,1
"2630","61705","617",43,8,4,17,35,155.2,0,0,0,0.1,0,"Food Secure",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,NA,1,1,1,2,0
"2631","61706","617",43,3,1,22,22,153.1,9,0,1,0.02,5,"Moderately Food Insecure",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0
"2632","61707","617",43,4,2,10,22,NA,9,8,0,0.05,2,"Moderately Food Insecure",0,0,1,0,0,1,NA,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0
"2633","61708","617",43,2,0,18,19,153.5,8,9,0,NA,0,"Food Secure",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,0,1,1,2,1
"2634","61801","618",43,6,4,6,33,144.4,0,0,1,0.1,2,"Mildly Food Insecure",1,2,1,0,1,1,NA,0,0,1,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,1,2,NA
"2635","61802","618",43,8,5,8,15,140.9,4,0,0,0.03,1,"Moderately Food Insecure",1,3,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,0,1,1,2,1
"2636","61803","618",43,4,0,4,25,147.55,9,0,0,0.08,0,"Food Secure",1,1,0,0,1,1,NA,1,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,NA
"2637","61804","618",43,10,6,10,26,147,5,0,1,0.4,0,"Food Secure",0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,NA,1,1,1,1,0
"2638","61805","618",43,2,0,8,20,153.95,8,7,0,0.05,4,"Moderately Food Insecure",1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,1
"2639","61806","618",43,4,2,4,23,146.7,2,3,0,0.1,6,"Moderately Food Insecure",1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,1,1
"2640","61807","618",43,5,0,10,NA,158.8,4,0,1,0.05,2,"Mildly Food Insecure",0,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,NA
"2641","61901","619",43,4,1,4,26,154.65,4,0,1,0.03,15,"Severely Food Insecure",1,0,1,0,1,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,1,1,1
"2642","61902","619",43,7,3,7,20,153.25,5,8,0,0.15,0,"Food Secure",1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
"2643","61903","619",43,3,0,8,18,152.3,7,10,0,0.07,0,"Food Secure",0,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,NA
"2644","61904","619",43,6,3,6,28,147.25,5,5,1,0.2,0,"Food Secure",1,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,1,1,1,1,NA
"2645","61905","619",43,12,5,19,29,153.8,7,4,1,0.3,0,"Food Secure",1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,6,1
"2646","61906","619",43,5,3,13,28,150.8,3,3,1,0.12,0,"Food Secure",1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,0,1,1,1
"2647","61907","619",43,6,1,6,25,152.9,9,14,0,0.3,0,"Food Secure",0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,5,2
"2648","61908","619",43,3,1,3,22,143.65,0,0,0,0.06,0,"Food Secure",0,0,0,0,0,NA,NA,NA,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,2
"2649","62001","620",43,5,2,5,29,145.65,2,0,0,0.07,11,"Severely Food Insecure",1,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"2650","62002","620",43,6,2,6,20,151.6,9,9,0,1,0,"Food Secure",1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NA,1,1,1,4,2
"2651","62003","620",43,5,3,13,27,153.5,6,4,0,0.02,0,"Food Secure",1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1
"2652","62004","620",43,2,0,16,20,NA,2,0,1,0.1,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1
"2653","62005","620",43,5,3,5,27,140.3,4,0,1,0.5,0,"Food Secure",1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,0,0,1
"2654","62006","620",43,3,1,3,25,149.65,5,8,0,0.06,19,"Severely Food Insecure",1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,1,1
"2655","62007","620",43,2,0,8,35,145.55,0,0,1,0.03,7,"Moderately Food Insecure",1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"2656","62008","620",43,5,3,5,30,156.5,5,0,0,0.03,0,"Food Secure",1,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"2657","62101","621",43,9,3,24,19,145.5,7,8,0,0.09,0,"Food Secure",1,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1
"2658","62102","621",43,5,2,24,34,148.8,0,0,0,0.03,2,"Moderately Food Insecure",1,1,1,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,0,1,1,1,1
"2659","62103","621",43,4,2,13,25,160.65,5,4,1,NA,6,"Moderately Food Insecure",0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"2660","62104","621",43,8,4,10,25,147.3,9,10,0,0.02,0,"Food Secure",0,1,1,0,0,1,0,1,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,2,NA
"2661","62105","621",43,3,1,3,16,153.25,9,10,0,0.1,0,"Food Secure",1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0
"2662","62106","621",43,5,3,21,25,152.95,0,0,0,0.05,0,"Food Secure",0,2,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,0
"2663","62107","621",43,4,2,4,42,147.55,2,0,0,0.05,0,"Food Secure",0,1,1,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,1,1
"2664","62108","621",43,3,1,33,20,141,6,0,0,0.12,14,"Severely Food Insecure",0,3,1,0,1,0,NA,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"2665","62201","622",43,3,1,8,23,NA,5,0,1,0.1,6,"Moderately Food Insecure",1,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"2666","62202","622",43,4,2,7,34,146.9,2,2,0,0.08,6,"Moderately Food Insecure",1,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,1,1
"2667","62203","622",43,5,1,5,19,147,12,9,0,1.3,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,1
"2668","62204","622",43,6,3,9,28,140.55,0,3,1,0.03,3,"Severely Food Insecure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"2669","62205","622",43,3,1,3,22,144.6,4,0,1,0.06,0,"Food Secure",0,1,1,0,1,1,NA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"2670","62206","622",43,3,1,12,21,153.5,8,0,1,NA,0,"Food Secure",1,0,0,0,0,0,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1
"2671","62207","622",43,10,6,10,17,150.6,10,10,1,0.4,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,NA,1,1,1,2,1
"2672","62208","622",43,5,2,5,32,162.05,0,0,1,0.11,0,"Food Secure",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
"2673","62301","623",43,5,3,21,25,142.2,4,3,0,0.03,0,"Food Secure",1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,NA,1,1,1,1,1
"2674","62302","623",43,3,1,16,23,150.05,5,0,1,0.02,6,"Moderately Food Insecure",1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"2675","62303","623",43,7,4,19,36,153.9,8,7,1,0.15,0,"Food Secure",0,5,0,0,1,0,NA,0,0,1,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,NA
"2676","62304","623",43,3,1,46,27,156.1,5,5,0,0.05,0,"Food Secure",1,0,0,0,0,1,NA,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,2,1
"2677","62305","623",43,4,3,28,19,159.55,5,3,0,0.03,0,"Food Secure",1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,2,1
"2678","62306","623",43,7,1,29,35,156.7,0,0,1,0.06,7,"Moderately Food Insecure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"2679","62307","623",43,5,3,11,34,156.5,8,9,1,0.1,0,"Food Secure",0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
"2680","62308","623",43,18,10,18,26,148.7,9,4,1,0.25,0,"Food Secure",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,NA,1,1,1,2,1
"2681","62401","624",44,5,0,5,20,164.8,3,0,0,0.4,5,"Mildly Food Insecure",0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,2,2
"2682","62402","624",44,4,2,11,35,148.65,0,0,0,0.08,0,"Food Secure",0,2,1,0,1,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,NA
"2683","62403","624",44,3,1,13,25,158.55,8,10,0,0.12,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,1,0,1,1,1
"2684","62404","624",44,2,0,15,20,144.4,7,5,0,0.03,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,1,1
"2685","62405","624",44,4,2,13,28,153.45,7,0,1,0.11,0,"Food Secure",1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
