"","dataid","clusterid","block","svy","storewat","freechl","latseal","latfeces","humfeces","hwsw","hwss","hwsws","lnsp","rlnsp","hwcat"
"8645","69407","694",52,2,0,0,0,1,1,1,0,0,0.9130435,1,1
"8646","69408","694",52,1,1,0,0,0,1,1,0,0,1.75,1,1
"8647","69408","694",52,2,1,0,0,0,1,1,0,0,0.7708334,0.1428571,1
"8648","69408","694",52,0,1,NA,0,0,0,1,0,0,NA,NA,1
"8649","69501","695",52,1,1,1,1,1,1,1,1,1,NA,NA,2
"8650","69501","695",52,2,1,1,1,1,1,1,1,1,NA,NA,2
"8651","69501","695",52,0,0,NA,0,0,1,1,0,0,NA,NA,1
"8652","69502","695",52,1,1,1,1,1,1,1,1,1,NA,NA,2
"8653","69502","695",52,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8654","69502","695",52,2,1,0,1,1,1,1,0,0,NA,NA,1
"8655","69503","695",52,2,1,0,1,1,1,1,1,1,NA,NA,2
"8656","69503","695",52,0,1,NA,0,0,1,0,0,0,NA,NA,0
"8657","69503","695",52,1,1,1,1,1,1,1,1,1,NA,NA,2
"8658","69504","695",52,2,1,1,1,1,1,1,1,1,NA,NA,2
"8659","69504","695",52,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8660","69504","695",52,1,1,1,1,1,1,1,1,1,NA,NA,2
"8661","69505","695",52,0,0,NA,0,0,1,1,1,1,NA,NA,2
"8662","69505","695",52,1,1,1,1,1,1,1,1,1,NA,NA,2
"8663","69506","695",52,0,0,NA,0,0,1,1,0,0,NA,NA,1
"8664","69506","695",52,2,1,1,1,1,1,1,0,0,NA,NA,1
"8665","69506","695",52,1,1,1,1,1,1,1,1,1,NA,NA,2
"8666","69507","695",52,2,0,1,1,1,1,1,1,1,NA,NA,2
"8667","69507","695",52,0,0,NA,0,0,1,1,0,0,NA,NA,1
"8668","69507","695",52,1,1,1,1,1,1,1,1,1,NA,NA,2
"8669","69508","695",52,1,1,1,1,1,1,1,1,1,NA,NA,2
"8670","69508","695",52,2,1,0,1,1,1,1,0,0,NA,NA,1
"8671","69508","695",52,0,0,NA,0,0,0,1,0,0,NA,NA,1
"8672","69602","696",53,0,1,NA,NA,NA,1,1,0,0,NA,NA,1
"8673","69602","696",53,2,1,0,NA,NA,1,0,0,0,NA,NA,0
"8674","69603","696",53,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"8675","69604","696",53,1,1,0,1,0,1,1,0,0,NA,NA,1
"8676","69604","696",53,0,1,NA,1,0,1,1,0,0,NA,NA,1
"8677","69604","696",53,2,1,0,1,1,1,1,1,1,NA,NA,2
"8678","69605","696",53,1,1,0,1,1,1,1,0,0,NA,NA,1
"8679","69605","696",53,2,1,0,0,0,1,0,0,0,NA,NA,0
"8680","69605","696",53,0,1,NA,NA,NA,1,1,0,0,NA,NA,1
"8681","69606","696",53,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"8682","69607","696",53,2,0,0,0,1,1,1,0,0,NA,NA,1
"8683","69607","696",53,1,1,0,NA,NA,1,1,0,0,NA,NA,1
"8684","69607","696",53,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"8685","69701","697",53,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"8686","69701","697",53,1,1,0,0,0,1,1,1,1,NA,NA,2
"8687","69702","697",53,0,1,NA,1,0,1,NA,NA,NA,NA,NA,NA
"8688","69702","697",53,2,1,0,1,1,1,1,1,1,NA,NA,2
"8689","69702","697",53,1,1,0,0,0,1,1,1,1,NA,NA,2
"8690","69703","697",53,0,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"8691","69703","697",53,1,1,0,0,0,1,1,1,1,NA,NA,2
"8692","69703","697",53,2,1,0,0,0,1,1,1,1,NA,NA,2
"8693","69704","697",53,1,1,0,0,0,0,1,1,1,NA,NA,2
"8694","69704","697",53,2,1,0,0,1,1,1,1,1,NA,NA,2
"8695","69704","697",53,0,1,NA,0,1,1,1,0,0,NA,NA,1
"8696","69705","697",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8697","69705","697",53,1,1,0,0,0,1,1,1,1,NA,NA,2
"8698","69705","697",53,2,1,0,0,1,1,1,1,1,NA,NA,2
"8699","69706","697",53,1,1,0,0,0,1,1,1,1,NA,NA,2
"8700","69706","697",53,0,1,NA,NA,NA,1,1,0,0,NA,NA,1
"8701","69706","697",53,2,1,0,NA,0,1,1,0,0,NA,NA,1
"8702","69707","697",53,2,1,0,0,1,1,1,1,1,NA,NA,2
"8703","69707","697",53,0,1,NA,0,0,1,1,1,1,NA,NA,2
"8704","69707","697",53,1,1,0,0,1,1,0,1,0,NA,NA,1
"8705","69708","697",53,1,1,0,0,0,1,1,1,1,NA,NA,2
"8706","69708","697",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8707","69708","697",53,2,1,0,0,1,1,1,1,1,NA,NA,2
"8708","69801","698",53,1,1,1,1,1,1,1,1,1,0.86,1,2
"8709","69801","698",53,0,1,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"8710","69801","698",53,2,1,1,1,1,1,1,1,1,0.5238096,0.5,2
"8711","69802","698",53,2,1,1,1,1,1,0,1,0,1.095238,0.7142857,1
"8712","69802","698",53,0,0,NA,NA,0,0,1,0,0,NA,NA,1
"8713","69802","698",53,1,1,1,1,1,1,1,1,1,0.7600001,NA,2
"8714","69803","698",53,0,1,NA,0,0,1,1,1,1,NA,NA,2
"8715","69803","698",53,2,1,1,1,1,1,1,1,1,0.925,1,2
"8716","69804","698",53,1,1,1,1,1,1,1,1,1,1.02,1,2
"8717","69804","698",53,0,1,NA,1,1,1,1,1,1,NA,NA,2
"8718","69804","698",53,2,1,0,1,0,1,1,1,1,NA,NA,2
"8719","69805","698",53,1,1,0,1,1,1,1,1,1,0.98,1,2
"8720","69805","698",53,2,0,0,1,1,1,1,1,1,1,1,2
"8721","69805","698",53,0,0,NA,NA,0,1,1,0,0,NA,NA,1
"8722","69806","698",53,1,1,1,1,0,1,1,1,1,NA,1,2
"8723","69806","698",53,0,0,NA,1,1,1,1,1,1,NA,NA,2
"8724","69806","698",53,2,1,1,1,1,1,1,1,1,0.9761905,1,2
"8725","69807","698",53,2,1,1,1,1,1,1,1,1,0.9761905,1,2
"8726","69807","698",53,1,1,1,1,1,1,1,0,0,1.12,1,1
"8727","69807","698",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8728","69808","698",53,1,1,1,1,0,1,1,1,1,0.8,0.7142857,2
"8729","69808","698",53,2,1,1,1,1,1,1,1,1,1,1,2
"8730","69808","698",53,0,1,NA,1,1,1,NA,NA,NA,NA,NA,NA
"8731","69901","699",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8732","69902","699",53,0,1,NA,NA,0,1,0,0,0,NA,NA,0
"8733","69902","699",53,2,1,1,0,0,1,1,0,0,NA,NA,1
"8734","69902","699",53,1,1,0,0,0,1,0,0,0,NA,NA,0
"8735","69903","699",53,0,0,NA,0,1,0,1,0,0,NA,NA,1
"8736","69904","699",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8737","69904","699",53,2,1,1,0,0,1,1,0,0,NA,NA,1
"8738","69904","699",53,1,1,0,0,0,1,1,0,0,NA,NA,1
"8739","69905","699",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8740","69905","699",53,1,1,1,0,1,1,1,0,0,NA,NA,1
"8741","69905","699",53,2,1,0,0,0,1,1,0,0,NA,NA,1
"8742","69906","699",53,2,1,NA,1,0,0,1,1,1,NA,NA,2
"8743","69906","699",53,0,1,NA,0,1,1,1,1,1,NA,NA,2
"8744","69906","699",53,1,1,1,1,0,1,1,1,1,NA,NA,2
"8745","69907","699",53,2,0,0,1,1,1,1,1,1,NA,NA,2
"8746","69907","699",53,1,1,1,0,1,1,1,1,1,NA,NA,2
"8747","69907","699",53,0,0,NA,0,0,1,1,1,1,NA,NA,2
"8748","69908","699",53,2,1,1,0,1,1,1,0,0,NA,NA,1
"8749","69908","699",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8750","69908","699",53,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA
"8751","70001","700",53,1,1,0,0,0,1,1,0,0,NA,NA,1
"8752","70001","700",53,0,1,NA,0,0,1,0,0,0,NA,NA,0
"8753","70001","700",53,2,1,0,0,0,1,1,1,1,NA,NA,2
"8754","70002","700",53,0,1,NA,0,1,1,1,1,1,NA,NA,2
"8755","70002","700",53,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA
"8756","70002","700",53,2,1,0,0,1,1,1,1,1,NA,NA,2
"8757","70003","700",53,0,1,NA,0,0,1,0,0,0,NA,NA,0
"8758","70003","700",53,2,1,0,0,1,0,0,0,0,NA,NA,0
"8759","70003","700",53,1,1,0,NA,NA,1,1,0,0,NA,NA,1
"8760","70004","700",53,0,1,NA,0,0,1,0,0,0,NA,NA,0
"8761","70004","700",53,1,1,0,0,1,1,1,0,0,NA,NA,1
"8762","70005","700",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8763","70006","700",53,1,1,0,0,1,1,1,0,0,NA,NA,1
"8764","70006","700",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8765","70006","700",53,2,1,0,0,0,1,1,0,0,NA,NA,1
"8766","70007","700",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8767","70008","700",53,2,1,0,0,1,1,0,0,0,NA,NA,0
"8768","70008","700",53,1,1,0,0,0,1,1,0,0,NA,NA,1
"8769","70008","700",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8770","70101","701",53,1,1,0,1,1,1,1,0,0,NA,NA,1
"8771","70101","701",53,2,0,0,1,0,0,1,1,1,NA,NA,2
"8772","70101","701",53,0,0,NA,0,0,1,NA,NA,NA,NA,NA,NA
"8773","70102","701",53,2,1,0,1,0,1,0,0,0,NA,NA,0
"8774","70102","701",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8775","70103","701",53,0,1,NA,0,1,1,1,1,1,NA,NA,2
"8776","70103","701",53,1,1,0,1,1,1,1,1,1,NA,NA,2
"8777","70103","701",53,2,1,0,1,0,1,1,0,0,NA,NA,1
"8778","70104","701",53,0,0,NA,0,1,1,1,0,0,NA,NA,1
"8779","70104","701",53,1,1,0,1,0,1,1,0,0,NA,NA,1
"8780","70105","701",53,1,1,0,1,1,1,1,0,0,NA,NA,1
"8781","70105","701",53,2,1,0,1,1,1,1,1,1,NA,NA,2
"8782","70105","701",53,0,1,NA,1,1,1,1,1,1,NA,NA,2
"8783","70106","701",53,2,1,0,1,1,1,1,0,0,NA,NA,1
"8784","70106","701",53,0,1,NA,1,0,1,NA,NA,NA,NA,NA,NA
"8785","70106","701",53,1,1,0,1,1,1,1,0,0,NA,NA,1
"8786","70107","701",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8787","70107","701",53,1,1,0,1,1,1,1,0,0,NA,NA,1
"8788","70107","701",53,2,1,0,1,0,1,1,0,0,NA,NA,1
"8789","70108","701",53,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA
"8790","70108","701",53,2,1,0,1,0,1,0,0,0,NA,NA,0
"8791","70108","701",53,0,1,NA,0,1,1,1,0,0,NA,NA,1
"8792","70201","702",53,0,1,NA,NA,NA,0,1,0,0,NA,NA,1
"8793","70201","702",53,2,1,1,1,0,1,0,1,0,NA,NA,1
"8794","70201","702",53,1,1,1,1,1,1,1,1,1,NA,NA,2
"8795","70202","702",53,1,0,1,1,0,1,1,1,1,NA,NA,2
"8796","70202","702",53,0,1,NA,NA,NA,0,1,0,0,NA,NA,1
"8797","70203","702",53,0,1,NA,NA,NA,1,1,0,0,NA,NA,1
"8798","70204","702",53,1,1,1,1,0,1,1,1,1,NA,NA,2
"8799","70204","702",53,0,1,NA,NA,NA,0,0,0,0,NA,NA,0
"8800","70204","702",53,2,1,1,1,1,1,1,1,1,NA,NA,2
"8801","70205","702",53,0,1,NA,0,1,1,1,0,0,NA,NA,1
"8802","70205","702",53,2,1,0,1,1,1,1,1,1,NA,NA,2
"8803","70206","702",53,0,1,NA,0,1,1,1,1,1,NA,NA,2
"8804","70207","702",53,2,0,0,1,1,1,1,1,1,NA,NA,2
"8805","70207","702",53,1,1,0,1,1,1,1,1,1,NA,NA,2
"8806","70207","702",53,0,0,NA,0,0,0,1,0,0,NA,NA,1
"8807","70208","702",53,1,1,1,1,1,1,1,1,1,NA,NA,2
"8808","70208","702",53,2,0,0,1,0,1,1,1,1,NA,NA,2
"8809","70208","702",53,0,0,NA,0,0,1,1,0,0,NA,NA,1
"8810","70301","703",53,1,0,0,1,0,1,1,1,1,NA,1,2
"8811","70301","703",53,0,1,NA,1,1,1,1,0,0,NA,NA,1
"8812","70301","703",53,2,1,0,0,0,1,1,0,0,1.05,1,1
"8813","70302","703",53,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8814","70302","703",53,2,1,0,0,1,1,0,0,0,1,1,0
"8815","70302","703",53,1,0,0,0,0,1,1,0,0,NA,1,1
"8816","70303","703",53,0,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"8817","70304","703",53,2,1,0,0,0,1,0,0,0,1.052632,1,0
"8818","70304","703",53,0,1,NA,0,0,0,1,0,0,NA,NA,1
"8819","70304","703",53,1,1,0,0,1,1,0,0,0,0.9782609,1,0
"8820","70305","703",53,0,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"8821","70305","703",53,2,1,0,0,1,1,0,0,0,1,1,0
"8822","70306","703",53,2,1,0,0,0,1,0,0,0,1,1,0
"8823","70306","703",53,1,1,0,0,1,1,1,0,0,NA,1,1
"8824","70306","703",53,0,1,NA,0,0,0,1,0,0,NA,NA,1
"8825","70307","703",53,0,1,NA,NA,NA,1,1,0,0,NA,NA,1
"8826","70308","703",53,0,0,NA,1,1,1,1,1,1,NA,NA,2
"8827","70401","704",54,0,0,NA,1,1,1,1,0,0,NA,NA,1
"8828","70401","704",54,2,0,0,0,0,1,1,1,1,0.952381,1,2
"8829","70401","704",54,1,0,0,1,1,1,1,0,0,1.05,1,1
"8830","70402","704",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8831","70402","704",54,2,1,0,NA,NA,1,0,0,0,1.052632,1,0
"8832","70402","704",54,1,1,0,0,0,0,1,0,0,NA,NA,1
"8833","70403","704",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8834","70403","704",54,2,1,0,0,0,1,0,0,0,1.02381,1,0
"8835","70403","704",54,1,1,0,0,0,1,1,0,0,1.111111,1,1
"8836","70404","704",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8837","70405","704",54,1,1,0,0,0,1,1,0,0,1.214286,1,1
"8838","70405","704",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8839","70405","704",54,2,1,0,NA,NA,1,1,0,0,1.052632,1,1
"8840","70406","704",54,0,0,NA,0,0,1,1,1,1,NA,NA,2
"8841","70406","704",54,2,0,0,0,0,1,1,0,0,1.078947,1,1
"8842","70406","704",54,1,1,0,0,1,1,1,0,0,1.115385,1,1
"8843","70407","704",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8844","70407","704",54,2,1,0,1,1,1,0,0,0,0.95,1,0
"8845","70407","704",54,1,1,0,0,0,1,1,0,0,0.9444445,1,1
"8846","70408","704",54,0,1,NA,0,1,1,1,0,0,NA,NA,1
"8847","70408","704",54,2,1,0,0,0,0,0,0,0,1.052632,1,0
"8848","70408","704",54,1,1,0,0,1,1,1,0,0,0.8333334,0.4285714,1
"8849","70501","705",54,1,1,0,1,0,1,1,0,0,NA,NA,1
"8850","70501","705",54,0,1,NA,0,1,1,0,0,0,NA,NA,0
"8851","70502","705",54,1,0,0,1,1,1,1,0,0,NA,NA,1
"8852","70502","705",54,2,0,0,1,0,1,1,0,0,NA,NA,1
"8853","70502","705",54,0,0,NA,0,0,1,1,0,0,NA,NA,1
"8854","70503","705",54,2,1,0,1,1,1,0,0,0,NA,NA,0
"8855","70503","705",54,1,1,0,1,1,1,1,0,0,NA,NA,1
"8856","70503","705",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8857","70504","705",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8858","70504","705",54,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"8859","70504","705",54,2,1,0,1,1,1,1,0,0,NA,NA,1
"8860","70505","705",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8861","70505","705",54,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"8862","70506","705",54,0,0,NA,1,1,1,1,0,0,NA,NA,1
"8863","70506","705",54,2,0,0,1,0,1,1,0,0,NA,NA,1
"8864","70506","705",54,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"8865","70507","705",54,1,0,0,1,1,1,1,1,1,NA,NA,2
"8866","70507","705",54,0,1,NA,1,1,1,1,0,0,NA,NA,1
"8867","70507","705",54,2,0,0,1,0,1,1,0,0,NA,NA,1
"8868","70508","705",54,2,1,0,1,1,1,1,0,0,NA,NA,1
"8869","70508","705",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8870","70508","705",54,1,1,0,1,1,1,1,0,0,NA,NA,1
"8871","70601","706",54,0,0,NA,0,0,1,1,1,1,NA,NA,2
"8872","70601","706",54,1,0,0,0,1,1,1,1,1,NA,NA,2
"8873","70601","706",54,2,0,0,0,0,1,1,1,1,NA,NA,2
"8874","70602","706",54,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"8875","70602","706",54,2,1,0,NA,0,1,1,1,1,NA,NA,2
"8876","70603","706",54,1,1,0,NA,0,1,1,1,1,NA,NA,2
"8877","70603","706",54,0,1,NA,0,0,0,1,0,0,NA,NA,1
"8878","70603","706",54,2,0,0,0,0,1,1,1,1,NA,NA,2
"8879","70604","706",54,0,1,NA,1,1,0,1,0,0,NA,NA,1
"8880","70604","706",54,2,1,0,0,0,1,1,1,1,NA,NA,2
"8881","70604","706",54,1,1,0,1,0,1,1,0,0,NA,NA,1
"8882","70605","706",54,1,1,0,0,0,1,1,0,0,NA,NA,1
"8883","70605","706",54,0,0,NA,1,1,1,1,0,0,NA,NA,1
"8884","70605","706",54,2,0,0,0,1,0,1,1,1,NA,NA,2
"8885","70606","706",54,0,1,NA,0,1,1,1,1,1,NA,NA,2
"8886","70606","706",54,2,1,0,NA,1,1,1,1,1,NA,NA,2
"8887","70607","706",54,0,1,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"8888","70608","706",54,0,1,NA,0,1,1,NA,NA,NA,NA,NA,NA
"8889","70701","707",54,0,1,NA,0,0,1,0,0,0,NA,NA,0
"8890","70702","707",54,0,1,NA,NA,NA,1,0,0,0,NA,NA,0
"8891","70702","707",54,2,1,0,NA,NA,1,0,0,0,NA,NA,0
"8892","70702","707",54,1,1,0,NA,NA,1,1,0,0,NA,NA,1
"8893","70703","707",54,1,1,0,0,0,1,0,0,0,NA,NA,0
"8894","70703","707",54,2,1,0,0,0,1,1,0,0,NA,NA,1
"8895","70703","707",54,0,1,NA,1,0,0,NA,NA,NA,NA,NA,NA
"8896","70704","707",54,0,0,NA,0,0,0,1,1,1,NA,NA,2
"8897","70704","707",54,2,0,0,0,0,1,1,0,0,NA,NA,1
"8898","70704","707",54,1,0,0,0,0,1,1,0,0,NA,NA,1
"8899","70705","707",54,1,1,0,0,0,1,1,0,0,NA,NA,1
"8900","70705","707",54,2,1,0,1,1,1,0,0,0,NA,NA,0
"8901","70705","707",54,0,1,NA,NA,0,1,1,0,0,NA,NA,1
"8902","70706","707",54,2,1,0,NA,NA,1,0,0,0,NA,NA,0
"8903","70706","707",54,0,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"8904","70706","707",54,1,1,0,0,0,1,0,0,0,NA,NA,0
"8905","70707","707",54,0,1,NA,0,1,1,1,0,0,NA,NA,1
"8906","70707","707",54,2,0,0,1,0,1,1,0,0,NA,NA,1
"8907","70707","707",54,1,1,0,0,0,1,1,0,0,NA,NA,1
"8908","70708","707",54,2,1,0,1,0,1,0,0,0,NA,NA,0
"8909","70708","707",54,0,1,NA,0,1,1,1,0,0,NA,NA,1
"8910","70801","708",54,2,1,1,1,1,1,1,1,1,NA,NA,2
"8911","70801","708",54,0,1,NA,1,1,1,1,1,1,NA,NA,2
"8912","70802","708",54,1,1,1,1,1,1,1,0,0,NA,NA,1
"8913","70802","708",54,2,1,1,0,0,1,0,0,0,NA,NA,0
"8914","70802","708",54,0,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"8915","70803","708",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8916","70803","708",54,1,1,1,NA,0,1,1,0,0,NA,NA,1
"8917","70804","708",54,0,1,NA,0,0,1,1,1,1,NA,NA,2
"8918","70804","708",54,1,1,1,0,0,1,1,0,0,NA,NA,1
"8919","70804","708",54,2,1,1,0,0,1,0,0,0,NA,NA,0
"8920","70805","708",54,2,1,1,0,1,1,0,0,0,NA,NA,0
"8921","70805","708",54,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA
"8922","70805","708",54,1,1,0,0,1,1,1,0,0,NA,NA,1
"8923","70806","708",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8924","70806","708",54,2,1,0,NA,NA,1,0,0,0,NA,NA,0
"8925","70806","708",54,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"8926","70807","708",54,1,1,1,0,0,1,1,0,0,NA,NA,1
"8927","70807","708",54,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"8928","70807","708",54,2,1,1,1,0,1,0,0,0,NA,NA,0
"8929","70901","709",54,1,1,1,1,1,1,1,1,1,2.833333,1,2
"8930","70901","709",54,2,1,1,1,1,1,1,1,1,1.027778,1,2
"8931","70901","709",54,0,1,NA,NA,NA,0,1,0,0,NA,NA,1
"8932","70902","709",54,0,0,NA,1,1,1,1,1,1,NA,NA,2
"8933","70903","709",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8934","70903","709",54,1,1,1,1,0,1,1,0,0,0.975,1,1
"8935","70903","709",54,2,1,1,1,1,1,1,1,1,1.027778,1,2
"8936","70904","709",54,2,1,1,1,1,1,1,1,1,1.026316,1,2
"8937","70904","709",54,0,1,NA,1,0,1,1,0,0,NA,NA,1
"8938","70904","709",54,1,1,1,1,1,1,1,1,1,0.975,1,2
"8939","70905","709",54,1,1,1,1,0,1,0,1,0,0.825,1,1
"8940","70905","709",54,2,1,NA,1,1,1,1,1,1,1.176471,1,2
"8941","70905","709",54,0,1,NA,0,0,1,0,0,0,NA,NA,0
"8942","70906","709",54,1,1,1,1,0,1,1,1,1,NA,1,2
"8943","70906","709",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8944","70906","709",54,2,1,1,1,0,1,1,1,1,0.6944445,1,2
"8945","70907","709",54,1,1,1,1,1,1,1,1,1,1.026316,1,2
"8946","70907","709",54,2,1,1,1,0,1,1,1,1,0.9736843,1,2
"8947","70907","709",54,0,1,NA,0,1,1,1,0,0,NA,NA,1
"8948","70908","709",54,0,1,NA,0,1,1,1,0,0,NA,NA,1
"8949","70908","709",54,2,1,NA,1,0,1,1,1,1,1.125,1,2
"8950","70908","709",54,1,1,0,1,0,1,1,1,1,1,1,2
"8951","71001","710",54,0,0,NA,0,0,1,1,0,0,NA,NA,1
"8952","71002","710",54,2,1,1,1,1,1,1,1,1,NA,NA,2
"8953","71002","710",54,0,0,NA,0,0,1,1,1,1,NA,NA,2
"8954","71002","710",54,1,1,1,1,1,1,1,1,1,NA,NA,2
"8955","71003","710",54,0,0,NA,0,0,1,1,0,0,NA,NA,1
"8956","71004","710",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8957","71005","710",54,0,0,NA,0,0,1,1,1,1,NA,NA,2
"8958","71005","710",54,1,1,1,1,0,1,1,1,1,NA,NA,2
"8959","71005","710",54,2,1,1,1,0,1,1,1,1,NA,NA,2
"8960","71006","710",54,2,1,1,0,0,1,1,0,0,NA,NA,1
"8961","71006","710",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8962","71006","710",54,1,1,1,1,1,1,1,1,1,NA,NA,2
"8963","71007","710",54,1,1,1,1,1,1,1,1,1,NA,NA,2
"8964","71007","710",54,2,1,1,1,1,1,1,1,1,NA,NA,2
"8965","71007","710",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8966","71008","710",54,1,1,1,1,1,1,1,1,1,NA,NA,2
"8967","71008","710",54,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8968","71101","711",54,1,1,0,0,1,1,1,0,0,NA,NA,1
"8969","71101","711",54,0,0,NA,0,0,0,1,0,0,NA,NA,1
"8970","71101","711",54,2,0,0,0,1,0,1,0,0,NA,NA,1
"8971","71102","711",54,2,1,0,1,0,1,1,0,0,NA,NA,1
"8972","71102","711",54,0,0,NA,1,0,1,1,1,1,NA,NA,2
"8973","71102","711",54,1,1,0,0,1,1,1,0,0,NA,NA,1
"8974","71103","711",54,2,1,0,0,1,1,0,0,0,NA,NA,0
"8975","71103","711",54,0,1,NA,NA,0,1,1,0,0,NA,NA,1
"8976","71104","711",54,2,1,0,NA,0,1,0,0,0,NA,NA,0
"8977","71104","711",54,1,1,0,NA,1,1,1,0,0,NA,NA,1
"8978","71104","711",54,0,1,NA,0,0,0,1,0,0,NA,NA,1
"8979","71105","711",54,2,1,0,0,0,1,0,0,0,NA,NA,0
"8980","71105","711",54,0,1,NA,0,0,0,1,0,0,NA,NA,1
"8981","71106","711",54,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"8982","71106","711",54,2,1,0,0,0,1,0,0,0,NA,NA,0
"8983","71107","711",54,2,1,0,0,0,1,1,0,0,NA,NA,1
"8984","71107","711",54,0,1,NA,0,1,0,1,0,0,NA,NA,1
"8985","71107","711",54,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA
"8986","71201","712",55,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"8987","71202","712",55,1,0,0,1,0,1,1,0,0,NA,NA,1
"8988","71202","712",55,0,1,NA,1,0,1,1,0,0,NA,NA,1
"8989","71202","712",55,2,1,0,1,1,1,1,0,0,NA,NA,1
"8990","71203","712",55,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA
"8991","71203","712",55,2,1,0,1,1,1,0,0,0,NA,NA,0
"8992","71203","712",55,1,1,0,1,1,1,1,0,0,NA,NA,1
"8993","71204","712",55,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"8994","71204","712",55,0,1,NA,0,0,1,1,0,0,NA,NA,1
"8995","71204","712",55,2,0,0,1,1,1,1,0,0,NA,NA,1
"8996","71205","712",55,1,0,0,1,1,1,1,0,0,NA,NA,1
"8997","71205","712",55,2,1,0,1,1,1,0,0,0,NA,NA,0
"8998","71205","712",55,0,0,NA,0,0,1,1,0,0,NA,NA,1
"8999","71206","712",55,2,1,0,1,1,1,0,0,0,NA,NA,0
"9000","71206","712",55,1,1,0,1,1,0,1,0,0,NA,NA,1
"9001","71206","712",55,0,0,NA,NA,0,1,1,0,0,NA,NA,1
"9002","71207","712",55,0,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"9003","71207","712",55,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"9004","71207","712",55,2,1,0,1,1,1,0,0,0,NA,NA,0
"9005","71208","712",55,2,0,0,1,1,1,1,0,0,NA,NA,1
"9006","71208","712",55,0,1,NA,0,0,1,0,0,0,NA,NA,0
"9007","71208","712",55,1,1,0,1,1,1,1,0,0,NA,NA,1
"9008","71301","713",55,2,1,1,1,1,1,1,1,1,0.8636364,1,2
"9009","71301","713",55,0,1,NA,0,0,0,1,0,0,NA,NA,1
"9010","71301","713",55,1,1,1,1,1,1,1,1,1,1,1,2
